ticker,sentiment,target,model,n,accuracy_insample,baseline_accuracy_insample,acc_minus_baseline_insample,pseudo_r2_mcfadden,llf,auc_insample,time_split_accuracy,time_split_baseline_accuracy,time_split_acc_minus_baseline,time_split_auc,time_split_n_train,time_split_n_test,walkforward_accuracy,walkforward_baseline_accuracy,walkforward_acc_minus_baseline,walkforward_auc,walkforward_n_predictions
AMD,FB_net,fwd_10d,logit_level_plus_trend15,573,0.5445026178010471,0.5026178010471204,0.041884816753926746,0.010234856076242305,-393.10054954350994,0.5605872319688109,0.3819444444444444,0.6527777777777778,-0.27083333333333337,0.4976595744680851,429.0,144.0,0.5281501340482574,0.5308310991957105,-0.002680965147453085,0.5816450216450216,373.0
AMD,NRC_net,fwd_15d,logit_level_lag1,588,0.5204081632653061,0.5119047619047619,0.008503401360544283,0.0001177834613844686,-407.3558743158695,0.4978642619838633,0.3197278911564626,0.6802721088435374,-0.3605442176870748,0.49308510638297876,441.0,147.0,0.49742268041237114,0.5025773195876289,-0.005154639175257714,0.5690182011425535,388.0
AMD,NRC_net,fwd_15d,logit_level_plus_trend5,583,0.5248713550600344,0.5077186963979416,0.0171526586620927,0.0003063114479636697,-403.9115745912032,0.5083517751200679,0.3219178082191781,0.678082191780822,-0.35616438356164387,0.5035460992907801,437.0,146.0,0.4856396866840731,0.5091383812010444,-0.023498694516971286,0.560720130932897,383.0
AMD,NRC_net,fwd_15d,logit_level_plus_trend10,578,0.5069204152249135,0.5034602076124568,0.0034602076124566894,0.0003684704683155626,-400.4776109156867,0.5101416478082307,0.32413793103448274,0.6758620689655173,-0.3517241379310345,0.422818063395571,433.0,145.0,0.47619047619047616,0.5158730158730159,-0.039682539682539764,0.5605716687683902,378.0
AMD,NRC_net,fwd_15d,logit_level_plus_trend15,573,0.49214659685863876,0.5008726003490401,-0.008726003490401368,0.0001594141500916857,-397.1091469562026,0.49763041836212574,0.3402777777777778,0.6736111111111112,-0.33333333333333337,0.41500329019521826,429.0,144.0,0.46112600536193027,0.5227882037533512,-0.06166219839142095,0.5282051282051282,373.0
AMD,HF_net_4,fwd_15d,logit_level_lag1,588,0.532312925170068,0.5119047619047619,0.020408163265306145,0.00035941493303337513,-407.25743272168205,0.5189438225658953,0.3197278911564626,0.6802721088435374,-0.3605442176870748,0.5046808510638299,441.0,147.0,0.4793814432989691,0.5025773195876289,-0.023195876288659767,0.5756343828882688,388.0
AMD,HF_net_4,fwd_15d,logit_level_plus_trend5,583,0.5334476843910806,0.5077186963979416,0.02572898799313894,0.0004543298372325921,-403.8517699316733,0.5184221678124117,0.3219178082191781,0.678082191780822,-0.35616438356164387,0.5009671179883946,437.0,146.0,0.46475195822454307,0.5091383812010444,-0.044386422976501305,0.5698308783415166,383.0
AMD,HF_net_4,fwd_15d,logit_level_plus_trend10,578,0.5242214532871973,0.5034602076124568,0.02076124567474047,0.0022621671911968733,-399.71894823151376,0.530634481602548,0.32413793103448274,0.6758620689655173,-0.3517241379310345,0.521927920104212,433.0,145.0,0.48677248677248675,0.5158730158730159,-0.029100529100529182,0.5736303769090654,378.0
AMD,HF_net_4,fwd_15d,logit_level_plus_trend15,573,0.5148342059336823,0.5008726003490401,0.013961605584642212,0.001301763953566737,-396.65543707244353,0.5249262932189762,0.3263888888888889,0.6736111111111112,-0.34722222222222227,0.5139284930905901,429.0,144.0,0.5040214477211796,0.5227882037533512,-0.018766756032171594,0.5732929991356958,373.0
AMD,FB_net,fwd_15d,logit_level_lag1,588,0.5476190476190477,0.5119047619047619,0.03571428571428581,0.01439926088634913,-401.53754528996853,0.5700278977160915,0.3469387755102041,0.6802721088435374,-0.3333333333333333,0.5191489361702127,441.0,147.0,0.5309278350515464,0.5025773195876289,0.028350515463917536,0.604437358841504,388.0
AMD,FB_net,fwd_15d,logit_level_plus_trend5,583,0.5557461406518011,0.5077186963979416,0.04802744425385941,0.016506692094818587,-397.3660483655393,0.5772318485733119,0.363013698630137,0.678082191780822,-0.31506849315068497,0.5119277885235332,437.0,146.0,0.5300261096605744,0.5091383812010444,0.02088772845953002,0.5962084015275504,383.0
AMD,FB_net,fwd_15d,logit_level_plus_trend10,578,0.5553633217993079,0.5034602076124568,0.05190311418685112,0.0156297588567611,-394.3635537528806,0.5769124848833173,0.4206896551724138,0.6758620689655173,-0.25517241379310346,0.5366912722535823,433.0,145.0,0.5555555555555556,0.5158730158730159,0.03968253968253965,0.6041754238475551,378.0
AMD,FB_net,fwd_15d,logit_level_plus_trend15,573,0.5427574171029669,0.5008726003490401,0.041884816753926746,0.013585364487248008,-391.77672920789485,0.5644842961916132,0.3888888888888889,0.6736111111111112,-0.28472222222222227,0.5303794691818382,429.0,144.0,0.5361930294906166,0.5227882037533512,0.013404825737265424,0.6006050129645635,373.0
INTC,NRC_net,next_day,logit_level_lag1,589,0.5297113752122241,0.5042444821731749,0.025466893039049254,0.00030827104212782785,-408.1166173879385,0.5208881047922144,0.42567567567567566,0.5743243243243243,-0.14864864864864868,0.5197012138188608,441.0,148.0,0.5012853470437018,0.5115681233933161,-0.010282776349614386,0.5120867495371595,389.0
INTC,NRC_net,next_day,logit_level_plus_trend5,584,0.5136986301369864,0.5017123287671232,0.011986301369863117,0.00037043554797677736,-404.6445785477324,0.520331210489896,0.4315068493150685,0.5753424657534246,-0.14383561643835613,0.48953533026113666,438.0,146.0,0.4869791666666667,0.5130208333333334,-0.026041666666666685,0.49697331632237574,384.0
INTC,NRC_net,next_day,logit_level_plus_trend10,579,0.5233160621761658,0.5043177892918825,0.01899827288428324,0.0003863376739122737,-401.1555869484592,0.5223736337167677,0.4068965517241379,0.5724137931034483,-0.1655172413793104,0.46735328410415855,434.0,145.0,0.47493403693931396,0.5171503957783641,-0.04221635883905012,0.5028716404594624,379.0
INTC,NRC_net,next_day,logit_level_plus_trend15,574,0.5296167247386759,0.5034843205574913,0.026132404181184676,0.002860651549445592,-396.71442674922355,0.5440842590906332,0.4861111111111111,0.5694444444444444,-0.08333333333333331,0.5412077104642014,430.0,144.0,0.5240641711229946,0.516042780748663,0.008021390374331583,0.5463601751925113,374.0
INTC,HF_net_4,next_day,logit_level_lag1,589,0.5042444821731749,0.5042444821731749,0.0,4.303177389974877e-07,-408.24229104461944,0.5077256584105899,0.42567567567567566,0.5743243243243243,-0.14864864864864868,0.46834733893557423,441.0,148.0,0.48586118251928023,0.5115681233933161,-0.02570694087403591,0.5256281407035176,389.0
INTC,HF_net_4,next_day,logit_level_plus_trend5,584,0.4863013698630137,0.5017123287671232,-0.01541095890410954,8.578021457039675e-06,-404.79105649468386,0.4911626379555024,0.4315068493150685,0.5753424657534246,-0.14383561643835613,0.4633256528417818,438.0,146.0,0.4791666666666667,0.5130208333333334,-0.033854166666666685,0.5122017427183149,384.0
INTC,HF_net_4,next_day,logit_level_plus_trend10,579,0.5060449050086355,0.5043177892918825,0.0017271157167529916,0.0004146297381176778,-401.14423304239523,0.5108706028351869,0.4206896551724138,0.5724137931034483,-0.1517241379310345,0.4275165176836378,434.0,145.0,0.47493403693931396,0.5171503957783641,-0.04221635883905012,0.5045723207315713,379.0
INTC,HF_net_4,next_day,logit_level_plus_trend15,574,0.519163763066202,0.5034843205574913,0.015679442508710784,0.0003248653324894324,-397.72329574730446,0.5189825775511443,0.4305555555555556,0.5694444444444444,-0.13888888888888884,0.5092446892210858,430.0,144.0,0.4839572192513369,0.516042780748663,-0.032085561497326165,0.5248618784530388,374.0
INTC,FB_net,next_day,logit_level_lag1,589,0.47877758913412566,0.5042444821731749,-0.0254668930390492,0.00037529601796471024,-408.0892549464711,0.5023119321064526,0.43243243243243246,0.5743243243243243,-0.14189189189189189,0.5243697478991597,441.0,148.0,0.4781491002570694,0.5115681233933161,-0.03341902313624673,0.5037820682359164,389.0
INTC,FB_net,next_day,logit_level_plus_trend5,584,0.5205479452054794,0.5017123287671232,0.018835616438356184,0.007009460692231295,-401.9571374925678,0.5457232328208015,0.3835616438356164,0.5753424657534246,-0.1917808219178082,0.4679339477726574,438.0,146.0,0.4921875,0.5130208333333334,-0.02083333333333337,0.5323434403756888,384.0
INTC,FB_net,next_day,logit_level_plus_trend10,579,0.5146804835924007,0.5043177892918825,0.010362694300518172,0.0005077089389494693,-401.10687936982185,0.5147725645553911,0.42758620689655175,0.5724137931034483,-0.14482758620689656,0.489312087057909,434.0,145.0,0.48284960422163586,0.5171503957783641,-0.034300791556728216,0.5023419203747073,379.0
INTC,FB_net,next_day,logit_level_plus_trend15,574,0.5557491289198606,0.5034843205574913,0.05226480836236935,0.005793208818156592,-395.54770137871867,0.5579311600801311,0.4652777777777778,0.5694444444444444,-0.10416666666666663,0.5098347757671126,430.0,144.0,0.48663101604278075,0.516042780748663,-0.029411764705882304,0.5183923510720523,374.0
INTC,NRC_net,fwd_5d,logit_level_lag1,589,0.5466893039049237,0.5059422750424448,0.04074702886247883,0.0015964099590686232,-407.57040266142536,0.5474123019442331,0.40540540540540543,0.5945945945945946,-0.1891891891891892,0.596969696969697,441.0,148.0,0.5038560411311054,0.5347043701799485,-0.03084832904884316,0.5401349341266468,389.0
INTC,NRC_net,fwd_5d,logit_level_plus_trend5,584,0.5256849315068494,0.5085616438356164,0.017123287671232945,0.0035104043359118764,-403.2916288963287,0.5327432278651791,0.3904109589041096,0.589041095890411,-0.1986301369863014,0.36579457364341084,438.0,146.0,0.484375,0.5416666666666666,-0.05729166666666663,0.5314138986013985,384.0
INTC,NRC_net,fwd_5d,logit_level_plus_trend10,579,0.5474956822107081,0.5094991364421416,0.03799654576856648,0.001892234079822419,-400.46850398983975,0.5484065409405585,0.4206896551724138,0.5862068965517241,-0.1655172413793103,0.4808823529411764,434.0,145.0,0.47229551451187335,0.5488126649076517,-0.07651715039577833,0.5248538011695907,379.0
INTC,NRC_net,fwd_5d,logit_level_plus_trend15,574,0.5139372822299652,0.5069686411149826,0.006968641114982521,0.00603973420023407,-395.4080596321501,0.5558085315653346,0.5,0.5833333333333334,-0.08333333333333337,0.5116071428571428,430.0,144.0,0.516042780748663,0.5561497326203209,-0.0401069518716578,0.5346964782205746,374.0
INTC,HF_net_4,fwd_5d,logit_level_lag1,589,0.5059422750424448,0.5059422750424448,0.0,2.142886736278271e-06,-408.22121770165745,0.5100786457252243,0.41216216216216217,0.5945945945945946,-0.18243243243243246,0.4856060606060606,441.0,148.0,0.4730077120822622,0.5347043701799485,-0.06169665809768632,0.5308914152146196,389.0
INTC,HF_net_4,fwd_5d,logit_level_plus_trend5,584,0.5565068493150684,0.5085616438356164,0.047945205479452024,0.007981283322139321,-401.4822090320376,0.5670643719424208,0.5205479452054794,0.589041095890411,-0.06849315068493156,0.5077519379844961,438.0,146.0,0.5078125,0.5416666666666666,-0.03385416666666663,0.5537860576923077,384.0
INTC,HF_net_4,fwd_5d,logit_level_plus_trend10,579,0.5112262521588946,0.5094991364421416,0.0017271157167529916,0.0013300070145171317,-400.6940850738,0.5219622821675818,0.45517241379310347,0.5862068965517241,-0.13103448275862062,0.48372549019607847,434.0,145.0,0.46965699208443273,0.5488126649076517,-0.07915567282321895,0.5150978407557354,379.0
INTC,HF_net_4,fwd_5d,logit_level_plus_trend15,574,0.5296167247386759,0.5069686411149826,0.022648083623693305,0.002406948279704779,-396.85322085370024,0.536264616953845,0.4583333333333333,0.5833333333333334,-0.12500000000000006,0.47837301587301584,430.0,144.0,0.4572192513368984,0.5561497326203209,-0.09893048128342247,0.5148285449490269,374.0
INTC,FB_net,fwd_5d,logit_level_lag1,589,0.5042444821731749,0.5059422750424448,-0.001697792869269965,0.010647020261193907,-403.8757435857127,0.5449157037754561,0.5135135135135135,0.5945945945945946,-0.08108108108108114,0.5912878787878788,441.0,148.0,0.5372750642673522,0.5347043701799485,0.0025706940874036244,0.5825541861453463,389.0
INTC,FB_net,fwd_5d,logit_level_plus_trend5,584,0.5291095890410958,0.5085616438356164,0.020547945205479423,0.01398315441769371,-399.0531777796452,0.5619376107180986,0.5616438356164384,0.589041095890411,-0.0273972602739726,0.6354651162790697,438.0,146.0,0.5416666666666666,0.5416666666666666,0.0,0.5940504807692307,384.0
INTC,FB_net,fwd_5d,logit_level_plus_trend10,579,0.5112262521588946,0.5094991364421416,0.0017271157167529916,0.01171165765208304,-396.5286790507958,0.5510861780854619,0.5103448275862069,0.5862068965517241,-0.07586206896551717,0.5725490196078431,434.0,145.0,0.5197889182058048,0.5488126649076517,-0.02902374670184693,0.5728744939271255,379.0
INTC,FB_net,fwd_5d,logit_level_plus_trend15,574,0.5470383275261324,0.5069686411149826,0.04006968641114972,0.015380051149413543,-391.6923813215562,0.5646667395237575,0.5208333333333334,0.5833333333333334,-0.0625,0.6009920634920636,430.0,144.0,0.4919786096256685,0.5561497326203209,-0.06417112299465239,0.550364921223355,374.0
INTC,NRC_net,fwd_10d,logit_level_lag1,589,0.5195246179966044,0.5144312393887945,0.005093378607809895,0.0001663854370762552,-407.95043590572436,0.488996976620739,0.4864864864864865,0.5135135135135135,-0.027027027027026973,0.47651681286549696,441.0,148.0,0.480719794344473,0.5089974293059126,-0.028277634961439646,0.4914590935533344,389.0
INTC,NRC_net,fwd_10d,logit_level_plus_trend5,584,0.5136986301369864,0.5102739726027398,0.003424657534246589,0.00018503413848147687,-404.59977851174426,0.49397498474679685,0.4863013698630137,0.5068493150684932,-0.02054794520547948,0.5223348348348349,438.0,146.0,0.4401041666666667,0.515625,-0.07552083333333331,0.46396763332247204,384.0
INTC,NRC_net,fwd_10d,logit_level_plus_trend10,579,0.540587219343696,0.5112262521588946,0.029360967184801412,0.0015862259491261632,-400.54989198434896,0.5291459745965046,0.503448275862069,0.503448275862069,0.0,0.5197869101978692,434.0,145.0,0.47493403693931396,0.5224274406332454,-0.04749340369393146,0.4799374965120822,379.0
INTC,NRC_net,fwd_10d,logit_level_plus_trend15,574,0.5209059233449478,0.5121951219512195,0.008710801393728262,0.0005076520666621454,-397.4938419774632,0.5212342079689019,0.4722222222222222,0.5069444444444444,-0.03472222222222221,0.5173644607370249,430.0,144.0,0.45454545454545453,0.5294117647058824,-0.07486631016042783,0.4684056473829201,374.0
INTC,HF_net_4,fwd_10d,logit_level_lag1,589,0.5127334465195246,0.5144312393887945,-0.001697792869269965,7.475914328336497e-05,-407.98782111257157,0.5165939670890166,0.5,0.5135135135135135,-0.013513513513513487,0.45705409356725146,441.0,148.0,0.4832904884318766,0.5089974293059126,-0.02570694087403602,0.49304563964249826,389.0
INTC,HF_net_4,fwd_10d,logit_level_plus_trend5,584,0.5342465753424658,0.5102739726027398,0.023972602739726012,0.0021808502501177163,-403.7921223110568,0.5352583657952785,0.4931506849315068,0.5068493150684932,-0.013698630136986356,0.4671546546546547,438.0,146.0,0.4739583333333333,0.515625,-0.041666666666666685,0.49234278266536335,384.0
INTC,HF_net_4,fwd_10d,logit_level_plus_trend10,579,0.5146804835924007,0.5112262521588946,0.003454231433506094,0.0014691265366432171,-400.59687066016505,0.5238038391748638,0.5241379310344828,0.503448275862069,0.020689655172413834,0.4883942161339422,434.0,145.0,0.47229551451187335,0.5224274406332454,-0.05013192612137207,0.4719292371226073,379.0
INTC,HF_net_4,fwd_10d,logit_level_plus_trend15,574,0.5104529616724739,0.5121951219512195,-0.0017421602787456303,2.03697614723497e-05,-397.6876320710222,0.5096209912536442,0.5,0.5069444444444444,-0.00694444444444442,0.466911055373336,430.0,144.0,0.4625668449197861,0.5294117647058824,-0.06684491978609625,0.46648301193755737,374.0
INTC,FB_net,fwd_10d,logit_level_lag1,589,0.5178268251273345,0.5144312393887945,0.00339558573853993,0.0011715395380627047,-407.5403146138641,0.5039407786932539,0.49324324324324326,0.5135135135135135,-0.02027027027027023,0.4989035087719298,441.0,148.0,0.4704370179948586,0.5089974293059126,-0.03856041131105403,0.5099159130572744,389.0
INTC,FB_net,fwd_10d,logit_level_plus_trend5,584,0.5428082191780822,0.5102739726027398,0.03253424657534243,0.005500120475221415,-402.4488977707636,0.5519195569531139,0.5068493150684932,0.5068493150684932,0.0,0.5762012012012012,438.0,146.0,0.5078125,0.515625,-0.0078125,0.5376615618551103,384.0
INTC,FB_net,fwd_10d,logit_level_plus_trend10,579,0.5008635578583766,0.5112262521588946,-0.01036269430051806,0.002390764784571453,-400.2271220546761,0.5223713112405691,0.5172413793103449,0.503448275862069,0.01379310344827589,0.5053272450532724,434.0,145.0,0.47229551451187335,0.5224274406332454,-0.05013192612137207,0.49162899715385905,379.0
INTC,FB_net,fwd_10d,logit_level_plus_trend15,574,0.5348432055749129,0.5121951219512195,0.022648083623693416,0.0035558392062825517,-396.28159095853414,0.5403061224489796,0.5347222222222222,0.5069444444444444,0.02777777777777779,0.5365618367740691,430.0,144.0,0.4893048128342246,0.5294117647058824,-0.04010695187165775,0.49629820936639124,374.0
INTC,NRC_net,fwd_15d,logit_level_lag1,589,0.534804753820034,0.534804753820034,0.0,0.00017481342818836954,-406.7644194785822,0.5153052948673387,0.5405405405405406,0.5405405405405406,0.0,0.5245404411764707,441.0,148.0,0.5218508997429306,0.5218508997429306,0.0,0.47330367074527246,389.0
INTC,NRC_net,fwd_15d,logit_level_plus_trend5,584,0.5308219178082192,0.535958904109589,-0.005136986301369828,0.0004980480546001864,-403.08551891448167,0.5240441861287622,0.5136986301369864,0.547945205479452,-0.03424657534246567,0.43589015151515154,438.0,146.0,0.5,0.515625,-0.015625,0.4849027913544043,384.0
INTC,NRC_net,fwd_15d,logit_level_plus_trend10,579,0.538860103626943,0.5371329879101899,0.0017271157167531026,0.0006238882819168401,-399.4846386772322,0.5110440562461007,0.5379310344827586,0.5517241379310345,-0.01379310344827589,0.4731730769230769,434.0,145.0,0.49340369393139843,0.5092348284960422,-0.015831134564643745,0.4952922168365925,379.0
INTC,NRC_net,fwd_15d,logit_level_plus_trend15,574,0.5418118466898955,0.5418118466898955,0.0,0.0006204213356649779,-395.6115691181633,0.5166090007702371,0.5416666666666666,0.5486111111111112,-0.006944444444444531,0.4949367088607595,430.0,144.0,0.5053475935828877,0.5026737967914439,0.002673796791443861,0.46411004346831386,374.0
INTC,HF_net_4,fwd_15d,logit_level_lag1,589,0.534804753820034,0.534804753820034,0.0,0.00016570838293605838,-406.76812373458233,0.5032441200324412,0.5405405405405406,0.5405405405405406,0.0,0.5121323529411764,441.0,148.0,0.5218508997429306,0.5218508997429306,0.0,0.4714232745378462,389.0
INTC,HF_net_4,fwd_15d,logit_level_plus_trend5,584,0.5291095890410958,0.535958904109589,-0.006849315068493178,0.0017850331572466516,-402.5664953578735,0.5303160699338623,0.541095890410959,0.547945205479452,-0.006849315068493067,0.5026515151515152,438.0,146.0,0.5104166666666666,0.515625,-0.00520833333333337,0.4803953513630933,384.0
INTC,HF_net_4,fwd_15d,logit_level_plus_trend10,579,0.5371329879101899,0.5371329879101899,0.0,0.0004179865818357831,-399.5669445931886,0.5128857321111484,0.5517241379310345,0.5517241379310345,0.0,0.4790384615384615,434.0,145.0,0.5092348284960422,0.5092348284960422,0.0,0.44974650398350885,379.0
INTC,HF_net_4,fwd_15d,logit_level_plus_trend15,574,0.5418118466898955,0.5418118466898955,0.0,6.749782314152686e-05,-395.8304478535924,0.4980377293900456,0.5347222222222222,0.5486111111111112,-0.01388888888888895,0.4296007789678675,430.0,144.0,0.5,0.5026737967914439,-0.002673796791443861,0.43697094486387555,374.0
INTC,FB_net,fwd_15d,logit_level_lag1,589,0.5534804753820034,0.534804753820034,0.018675721561969394,0.0011904188223837986,-406.351235109817,0.5070269957131271,0.5472972972972973,0.5405405405405406,0.006756756756756688,0.4814338235294118,441.0,148.0,0.5269922879177378,0.5218508997429306,0.005141388174807138,0.49502092271836434,389.0
INTC,FB_net,fwd_15d,logit_level_plus_trend5,584,0.5393835616438356,0.535958904109589,0.003424657534246589,0.002321267935563198,-402.35023917802613,0.5226530540065785,0.547945205479452,0.547945205479452,0.0,0.49905303030303033,438.0,146.0,0.5130208333333334,0.515625,-0.0026041666666666297,0.49853372434017595,384.0
INTC,FB_net,fwd_15d,logit_level_plus_trend10,579,0.5561312607944733,0.5371329879101899,0.01899827288428335,0.0038352953363076647,-398.20092999966204,0.5395930316264337,0.5724137931034483,0.5517241379310345,0.020689655172413834,0.5409615384615385,434.0,145.0,0.49868073878627966,0.5092348284960422,-0.010554089709762515,0.49203298233884896,379.0
INTC,FB_net,fwd_15d,logit_level_plus_trend15,574,0.5470383275261324,0.5418118466898955,0.005226480836236891,0.0007919474859412468,-395.54366926218836,0.5002261807245119,0.5555555555555556,0.5486111111111112,0.00694444444444442,0.4886075949367089,430.0,144.0,0.5026737967914439,0.5026737967914439,0.0,0.4464081445893388,374.0
