date,ew_ret_mean,ew_ret_median,ret_xs_std,n_with_ret,total_volume,ew_cum_index,ew_ret_mean_lag1
2025-04-11,0.027237475939865693,0.03044336613474405,0.02128278718088712,12,641670700.0,1.9608340037717136,-0.07483066031749382
2025-04-14,0.0015948706253317835,-0.00040187390437775,0.014668987465466164,12,524250000.0,1.9639612803254807,0.027237475939865693
2025-04-15,0.005656957357729566,0.00845335780298215,0.011061722616624926,12,408296300.0,1.9750713255405141,0.0015948706253317835
2025-04-16,-0.04362108557101175,-0.042096316034987896,0.019444712271414578,12,698926200.0,1.8889165702402597,0.005656957357729566
2025-04-17,-0.009095024989535442,-0.008296236757813949,0.0112804515270721,12,525827500.0,1.871736826830777,-0.04362108557101175
2025-04-21,-0.02376317317597815,-0.0231686523714763,0.012907592698839713,12,500998500.0,1.8272584204749414,-0.009095024989535442
2025-04-22,0.024146118516134758,0.021421146662023598,0.010786209541628898,12,454511600.0,1.8713796188553344,-0.02376317317597815
2025-04-23,0.04108146464492996,0.040539551918345546,0.012928222379138113,12,511262500.0,1.9482586345045825,0.024146118516134758
2025-04-24,0.04901853440881266,0.046977053434313,0.012335385090768406,12,500855400.0,2.043759417417312,0.04108146464492996
2025-04-25,0.010134802270203093,0.009180083758638349,0.027221025124246106,12,516538900.0,2.0644725150007015,0.04901853440881266
2025-04-28,-0.003573605351489333,-0.0036582874725126,0.01062063125253161,12,418108000.0,2.057094904973092,0.010134802270203093
2025-04-29,-0.005976269503525842,-0.0074887707017712996,0.00709006537751868,12,340394000.0,2.0448011514266433,-0.003573605351489333
2025-04-30,0.005861181631561317,0.0072783785013452,0.00917177935424623,12,431584200.0,2.0567861023755802,-0.005976269503525842
2025-05-01,-0.0009818563193719505,-0.0005992506682224501,0.035946649508157534,12,465164200.0,2.054766633943366,0.005861181631561317
2025-05-02,0.0327131914414247,0.03316429392923795,0.006275850615394641,12,392123000.0,2.1219846082070073,-0.0009818563193719505
